"_id","_ignored","_index","_score",content,"content.keyword","crawled_date",id,"id.keyword","metadata.category","metadata.category.keyword","metadata.country","metadata.country.keyword","metadata.language","metadata.language.keyword","metadata.pub_date","metadata.region","metadata.region.keyword","processed_at","processed_date","source_name","source_name.keyword","source_type","source_type.keyword",timestamp,title,"title.keyword",url,"url.keyword"
"xv_RN5kBTc8G7TXY3acb","content.keyword",news,1,"<img src=""https://akcdn.detik.net.id/community/media/visual/2025/09/11/area-terpapar-radioaktif-di-cikande-serang-dok-bapeten-1757576416400_169.jpeg?w=360&q=90""/> Badan Pengawas Tenaga Nuklir menemukan wilayah di Cikande, Serang, diduga terkontaminasi zat radioaktif. Bapeten memetakan daerah mana saja yang terpapar.","<img src=""https://akcdn.detik.net.id/community/media/visual/2025/09/11/area-terpapar-radioaktif-di-cikande-serang-dok-bapeten-1757576416400_169.jpeg?w=360&q=90""/> Badan Pengawas Tenaga Nuklir menemukan wilayah di Cikande, Serang, diduga terkontaminasi zat radioaktif. Bapeten memetakan daerah mana saja yang terpapar.","Sep 11, 2025 @ 15:08:44.569",8cbc248d863f48907126a15b6419d27e,8cbc248d863f48907126a15b6419d27e,general,general,Indonesia,Indonesia,id,id,"Sep 11, 2025 @ 14:45:36.000",Indonesia,Indonesia,"Sep 11, 2025 @ 15:08:44.569","Sep 11, 2025 @ 15:08:44.569",Detik,Detik,news,news,"Sep 11, 2025 @ 15:00:09.472","Bapten Temukan Wilayah di Cikande Serang Terpapar Radioaktif","Bapten Temukan Wilayah di Cikande Serang Terpapar Radioaktif","https://news.detik.com/berita/d-8107082/bapten-temukan-wilayah-di-cikande-serang-terpapar-radioaktif","https://news.detik.com/berita/d-8107082/bapten-temukan-wilayah-di-cikande-serang-terpapar-radioaktif"
"x__RN5kBTc8G7TXY3aco","content.keyword",news,1,"<img src=""https://akcdn.detik.net.id/community/media/visual/2025/09/11/deputi-gubernur-bi-fillianingsih-diperiksa-kpk-terkait-dugaan-korupsi-dana-csr-adrial-akbardetikcom-1757576695567_169.jpeg?w=360&q=90""/> Deputi Gubernur BI Fillianingsih diperiksa KPK terkait dugaan korupsi dana CSR.","<img src=""https://akcdn.detik.net.id/community/media/visual/2025/09/11/deputi-gubernur-bi-fillianingsih-diperiksa-kpk-terkait-dugaan-korupsi-dana-csr-adrial-akbardetikcom-1757576695567_169.jpeg?w=360&q=90""/> Deputi Gubernur BI Fillianingsih diperiksa KPK terkait dugaan korupsi dana CSR.","Sep 11, 2025 @ 15:08:44.580",43f30b7d178d9775450b3e16d1cf89d8,43f30b7d178d9775450b3e16d1cf89d8,general,general,Indonesia,Indonesia,id,id,"Sep 11, 2025 @ 14:45:12.000",Indonesia,Indonesia,"Sep 11, 2025 @ 15:08:44.580","Sep 11, 2025 @ 15:08:44.580",Detik,Detik,news,news,"Sep 11, 2025 @ 15:00:09.472","Deputi Gubernur BI Fillianingsih Penuhi Panggilan KPK Terkait Kasus CSR","Deputi Gubernur BI Fillianingsih Penuhi Panggilan KPK Terkait Kasus CSR","https://news.detik.com/berita/d-8107080/deputi-gubernur-bi-fillianingsih-penuhi-panggilan-kpk-terkait-kasus-csr","https://news.detik.com/berita/d-8107080/deputi-gubernur-bi-fillianingsih-penuhi-panggilan-kpk-terkait-kasus-csr"
"yP_RN5kBTc8G7TXY3ac0","content.keyword",news,1,"<img src=""https://akcdn.detik.net.id/community/media/visual/2025/08/31/prabowo-kumpulkan-para-ketua-partai-begini-hasil-pertemuannya-1756638529816_169.jpeg?w=360&q=90""/> Menpora baru belum dilantik setelah reshuffle. Prabowo meminta publik menunggu waktu pelantikan. Tiga menteri baru sudah dilantik, Menpora menyusul.","<img src=""https://akcdn.detik.net.id/community/media/visual/2025/08/31/prabowo-kumpulkan-para-ketua-partai-begini-hasil-pertemuannya-1756638529816_169.jpeg?w=360&q=90""/> Menpora baru belum dilantik setelah reshuffle. Prabowo meminta publik menunggu waktu pelantikan. Tiga menteri baru sudah dilantik, Menpora menyusul.","Sep 11, 2025 @ 15:08:44.593",cd8c574181d733ebfd5b532569610244,cd8c574181d733ebfd5b532569610244,general,general,Indonesia,Indonesia,id,id,"Sep 11, 2025 @ 14:30:59.000",Indonesia,Indonesia,"Sep 11, 2025 @ 15:08:44.593","Sep 11, 2025 @ 15:08:44.593",Detik,Detik,news,news,"Sep 11, 2025 @ 15:00:09.472","Kapan Menpora-Menko Polkam Dilantik? Prabowo: Tunggu Waktunya","Kapan Menpora-Menko Polkam Dilantik? Prabowo: Tunggu Waktunya","https://news.detik.com/berita/d-8107044/kapan-menpora-menko-polkam-dilantik-prabowo-tunggu-waktunya","https://news.detik.com/berita/d-8107044/kapan-menpora-menko-polkam-dilantik-prabowo-tunggu-waktunya"
"yf_RN5kBTc8G7TXY3adF","content.keyword",news,1,"<img src=""https://akcdn.detik.net.id/community/media/visual/2025/09/10/kerangka-manusia-yang-ditemukan-di-dalam-pohon-aren-di-sergai-sumut-dok-polres-sergai-1757480598284_169.jpeg?w=360&q=90""/> Polisi menyelidiki penemuan kerangka manusia dalam pohon aren di Sumut. Kerangka manusia itu mulanya ditemukan remaja bernama Rian saat memanen sawit.","<img src=""https://akcdn.detik.net.id/community/media/visual/2025/09/10/kerangka-manusia-yang-ditemukan-di-dalam-pohon-aren-di-sergai-sumut-dok-polres-sergai-1757480598284_169.jpeg?w=360&q=90""/> Polisi menyelidiki penemuan kerangka manusia dalam pohon aren di Sumut. Kerangka manusia itu mulanya ditemukan remaja bernama Rian saat memanen sawit.","Sep 11, 2025 @ 15:08:44.610",02024ba05f01cf5e62f14ebdf5131c6b,02024ba05f01cf5e62f14ebdf5131c6b,general,general,Indonesia,Indonesia,id,id,"Sep 11, 2025 @ 14:19:10.000",Indonesia,Indonesia,"Sep 11, 2025 @ 15:08:44.610","Sep 11, 2025 @ 15:08:44.610",Detik,Detik,news,news,"Sep 11, 2025 @ 15:00:09.472","Awal Mula Penemuan Kerangka Manusia dalam Pohon Aren di Sumut","Awal Mula Penemuan Kerangka Manusia dalam Pohon Aren di Sumut","https://news.detik.com/berita/d-8107017/awal-mula-penemuan-kerangka-manusia-dalam-pohon-aren-di-sumut","https://news.detik.com/berita/d-8107017/awal-mula-penemuan-kerangka-manusia-dalam-pohon-aren-di-sumut"
"yv_RN5kBTc8G7TXY3adT","content.keyword",news,1,"<img src=""https://akcdn.detik.net.id/community/media/visual/2025/09/11/kondisi-terkini-smkn-1-cileungsi-usai-atap-4-kelas-ambruk-31-siswa-jadi-korban-1757573866901_169.jpeg?w=360&q=90""/> Atap SMKN 1 Cileungsi ambruk, menyebabkan 31 orang luka. Polisi mengimbau siswa tidak mengambil barang tertinggal demi keselamatan. Evakuasi sedang dilakukan.","<img src=""https://akcdn.detik.net.id/community/media/visual/2025/09/11/kondisi-terkini-smkn-1-cileungsi-usai-atap-4-kelas-ambruk-31-siswa-jadi-korban-1757573866901_169.jpeg?w=360&q=90""/> Atap SMKN 1 Cileungsi ambruk, menyebabkan 31 orang luka. Polisi mengimbau siswa tidak mengambil barang tertinggal demi keselamatan. Evakuasi sedang dilakukan.","Sep 11, 2025 @ 15:08:44.625",6785e9a44fbc36718af744c91d67c2d7,6785e9a44fbc36718af744c91d67c2d7,general,general,Indonesia,Indonesia,id,id,"Sep 11, 2025 @ 14:10:25.000",Indonesia,Indonesia,"Sep 11, 2025 @ 15:08:44.625","Sep 11, 2025 @ 15:08:44.625",Detik,Detik,news,news,"Sep 11, 2025 @ 15:00:09.472","Siswa SMK di Bogor Diimbau Tak Ambil Barang di Ruangan Ambruk karena Bahaya","Siswa SMK di Bogor Diimbau Tak Ambil Barang di Ruangan Ambruk karena Bahaya","https://news.detik.com/berita/d-8106990/siswa-smk-di-bogor-diimbau-tak-ambil-barang-di-ruangan-ambruk-karena-bahaya","https://news.detik.com/berita/d-8106990/siswa-smk-di-bogor-diimbau-tak-ambil-barang-di-ruangan-ambruk-karena-bahaya"
"y__RN5kBTc8G7TXY3adg","content.keyword",news,1,"<img src=""https://akcdn.detik.net.id/community/media/visual/2025/09/11/kepala-bnn-ri-suyudi-ario-seto-menemui-menteri-hukum-ri-supratman-andi-agtas-dok-bnn-1757574435285_169.jpeg?w=360&q=90""/> Kepala BNN menemui Menteri Hukum membahas upaya penanggulangan narkoba. Dalam pertemuan itu turut dibahas revisi Undang-Undang Narkotika.","<img src=""https://akcdn.detik.net.id/community/media/visual/2025/09/11/kepala-bnn-ri-suyudi-ario-seto-menemui-menteri-hukum-ri-supratman-andi-agtas-dok-bnn-1757574435285_169.jpeg?w=360&q=90""/> Kepala BNN menemui Menteri Hukum membahas upaya penanggulangan narkoba. Dalam pertemuan itu turut dibahas revisi Undang-Undang Narkotika.","Sep 11, 2025 @ 15:08:44.638",7f7f11c1d16172adae2c4991c2f88b8f,7f7f11c1d16172adae2c4991c2f88b8f,general,general,Indonesia,Indonesia,id,id,"Sep 11, 2025 @ 14:08:49.000",Indonesia,Indonesia,"Sep 11, 2025 @ 15:08:44.638","Sep 11, 2025 @ 15:08:44.638",Detik,Detik,news,news,"Sep 11, 2025 @ 15:00:09.473","Kepala BNN Temui Menkum Bahas Percepatan Revisi UU Narkotika","Kepala BNN Temui Menkum Bahas Percepatan Revisi UU Narkotika","https://news.detik.com/berita/d-8106987/kepala-bnn-temui-menkum-bahas-percepatan-revisi-uu-narkotika","https://news.detik.com/berita/d-8106987/kepala-bnn-temui-menkum-bahas-percepatan-revisi-uu-narkotika"
"zP_RN5kBTc8G7TXY3adq","content.keyword",news,1,"<img src=""https://akcdn.detik.net.id/community/media/visual/2025/08/13/maman-imanulhaq-1755076597337_169.jpeg?w=360&q=90""/> Anggota DPR Maman Imanulhaq mengungkapkan dukacita atas banjir di Bali, mendesak pemerintah memperkuat mitigasi bencana dan perlindungan sosial.","<img src=""https://akcdn.detik.net.id/community/media/visual/2025/08/13/maman-imanulhaq-1755076597337_169.jpeg?w=360&q=90""/> Anggota DPR Maman Imanulhaq mengungkapkan dukacita atas banjir di Bali, mendesak pemerintah memperkuat mitigasi bencana dan perlindungan sosial.","Sep 11, 2025 @ 15:08:44.647",72e783ff66434e520d8f0c29f855950e,72e783ff66434e520d8f0c29f855950e,general,general,Indonesia,Indonesia,id,id,"Sep 11, 2025 @ 14:08:37.000",Indonesia,Indonesia,"Sep 11, 2025 @ 15:08:44.647","Sep 11, 2025 @ 15:08:44.647",Detik,Detik,news,news,"Sep 11, 2025 @ 15:00:09.473","Banjir Bali, Anggota Komisi VIII DPR: Tak Bisa Lagi Salahkan Curah Hujan","Banjir Bali, Anggota Komisi VIII DPR: Tak Bisa Lagi Salahkan Curah Hujan","https://news.detik.com/berita/d-8106985/banjir-bali-anggota-komisi-viii-dpr-tak-bisa-lagi-salahkan-curah-hujan","https://news.detik.com/berita/d-8106985/banjir-bali-anggota-komisi-viii-dpr-tak-bisa-lagi-salahkan-curah-hujan"
"zf_RN5kBTc8G7TXY3adw","content.keyword",news,1,"<img src=""https://akcdn.detik.net.id/community/media/visual/2025/08/30/gubernur-jakarta-pramono-anung-1756548855579_169.jpeg?w=360&q=90""/> Gubernur DKI Jakarta Pramono Anung tandatangani KJP Plus tahap 2 untuk 707.513 penerima dengan anggaran Rp1,61 triliun, mendukung pendidikan masyarakat.","<img src=""https://akcdn.detik.net.id/community/media/visual/2025/08/30/gubernur-jakarta-pramono-anung-1756548855579_169.jpeg?w=360&q=90""/> Gubernur DKI Jakarta Pramono Anung tandatangani KJP Plus tahap 2 untuk 707.513 penerima dengan anggaran Rp1,61 triliun, mendukung pendidikan masyarakat.","Sep 11, 2025 @ 15:08:44.655",18581b16accffb554d7b68f4cb2d0369,18581b16accffb554d7b68f4cb2d0369,general,general,Indonesia,Indonesia,id,id,"Sep 11, 2025 @ 14:04:55.000",Indonesia,Indonesia,"Sep 11, 2025 @ 15:08:44.655","Sep 11, 2025 @ 15:08:44.655",Detik,Detik,news,news,"Sep 11, 2025 @ 15:00:09.473","Pramono Teken KJP Plus Tahap 2, 707.513 Penerima-Anggaran Rp 1,61 T","Pramono Teken KJP Plus Tahap 2, 707.513 Penerima-Anggaran Rp 1,61 T","https://news.detik.com/berita/d-8106982/pramono-teken-kjp-plus-tahap-2-707-513-penerima-anggaran-rp-1-61-t","https://news.detik.com/berita/d-8106982/pramono-teken-kjp-plus-tahap-2-707-513-penerima-anggaran-rp-1-61-t"
"zv_RN5kBTc8G7TXY3ad4","content.keyword",news,1,"<img src=""https://akcdn.detik.net.id/community/media/visual/2025/09/11/calon-hakim-agung-alimin-ribut-sujono-1757574172178_169.jpeg?w=360&q=90""/> Anggota DPR Benny K Harman mempertanyakan calon hakim agung Alimin Ribut Sujono tentang vonis hukuman mati yang dijatuhkannya, termasuk kasus Ferdy Sambo.","<img src=""https://akcdn.detik.net.id/community/media/visual/2025/09/11/calon-hakim-agung-alimin-ribut-sujono-1757574172178_169.jpeg?w=360&q=90""/> Anggota DPR Benny K Harman mempertanyakan calon hakim agung Alimin Ribut Sujono tentang vonis hukuman mati yang dijatuhkannya, termasuk kasus Ferdy Sambo.","Sep 11, 2025 @ 15:08:44.663",25cd5a57f03923f02999341425308522,25cd5a57f03923f02999341425308522,general,general,Indonesia,Indonesia,id,id,"Sep 11, 2025 @ 14:03:05.000",Indonesia,Indonesia,"Sep 11, 2025 @ 15:08:44.663","Sep 11, 2025 @ 15:08:44.663",Detik,Detik,news,news,"Sep 11, 2025 @ 15:00:09.473","Benny PD Cecar Calon Hakim Agung soal Vonis Mati, Ungkit Posisi Wakil Tuhan","Benny PD Cecar Calon Hakim Agung soal Vonis Mati, Ungkit Posisi Wakil Tuhan","https://news.detik.com/berita/d-8106978/benny-pd-cecar-calon-hakim-agung-soal-vonis-mati-ungkit-posisi-wakil-tuhan","https://news.detik.com/berita/d-8106978/benny-pd-cecar-calon-hakim-agung-soal-vonis-mati-ungkit-posisi-wakil-tuhan"
"z__RN5kBTc8G7TXY3ad_","content.keyword",news,1,"<img src=""https://akcdn.detik.net.id/community/media/visual/2025/09/11/presiden-prabowo-subianto-tiba-di-sekolah-rakyat-margaguna-jaksel-eva-savitridetikcom-1757574108247_169.jpeg?w=360&q=90""/> Presiden Prabowo Subianto mengunjungi Sekolah Rakyat Menengah Atas (SRMA) 10 di Pusdiklat Margaguna, Jakarta Selatan.","<img src=""https://akcdn.detik.net.id/community/media/visual/2025/09/11/presiden-prabowo-subianto-tiba-di-sekolah-rakyat-margaguna-jaksel-eva-savitridetikcom-1757574108247_169.jpeg?w=360&q=90""/> Presiden Prabowo Subianto mengunjungi Sekolah Rakyat Menengah Atas (SRMA) 10 di Pusdiklat Margaguna, Jakarta Selatan.","Sep 11, 2025 @ 15:08:44.670",19f2dae8582b9c3e1f89f41838dd1989,19f2dae8582b9c3e1f89f41838dd1989,general,general,Indonesia,Indonesia,id,id,"Sep 11, 2025 @ 14:02:53.000",Indonesia,Indonesia,"Sep 11, 2025 @ 15:08:44.670","Sep 11, 2025 @ 15:08:44.670",Detik,Detik,news,news,"Sep 11, 2025 @ 15:00:09.473","Perdana, Prabowo Tinjau Sekolah Rakyat Margaguna Jaksel","Perdana, Prabowo Tinjau Sekolah Rakyat Margaguna Jaksel","https://news.detik.com/berita/d-8106977/perdana-prabowo-tinjau-sekolah-rakyat-margaguna-jaksel","https://news.detik.com/berita/d-8106977/perdana-prabowo-tinjau-sekolah-rakyat-margaguna-jaksel"
"0P_RN5kBTc8G7TXY3aeH","-",news,1,"<img src=""https://akcdn.detik.net.id/community/media/visual/2025/09/11/banjir-bandang-longsor-di-lampung-barat-polisi-pastikan-penanganan-cepat-1757573877435_169.webp?w=360&q=90""/> Banjir bandang dan longsor melanda Kecamatan Suoh, Lampung Barat.","<img src=""https://akcdn.detik.net.id/community/media/visual/2025/09/11/banjir-bandang-longsor-di-lampung-barat-polisi-pastikan-penanganan-cepat-1757573877435_169.webp?w=360&q=90""/> Banjir bandang dan longsor melanda Kecamatan Suoh, Lampung Barat.","Sep 11, 2025 @ 15:08:44.677",7f3ad3238f7a9427d730c22e9cbd31b0,7f3ad3238f7a9427d730c22e9cbd31b0,general,general,Indonesia,Indonesia,id,id,"Sep 11, 2025 @ 13:58:08.000",Indonesia,Indonesia,"Sep 11, 2025 @ 15:08:44.677","Sep 11, 2025 @ 15:08:44.677",Detik,Detik,news,news,"Sep 11, 2025 @ 15:00:09.473","Banjir Bandang-Longsor di Lampung Barat, Polisi Pastikan Penanganan Cepat","Banjir Bandang-Longsor di Lampung Barat, Polisi Pastikan Penanganan Cepat","https://news.detik.com/berita/d-8106967/banjir-bandang-longsor-di-lampung-barat-polisi-pastikan-penanganan-cepat","https://news.detik.com/berita/d-8106967/banjir-bandang-longsor-di-lampung-barat-polisi-pastikan-penanganan-cepat"
"0f_RN5kBTc8G7TXY3aeP","content.keyword",news,1,"<img src=""https://akcdn.detik.net.id/community/media/visual/2022/05/04/ilustrasi-kecelakaan-tunggal-di-sanur_169.jpeg?w=360&q=90""/> Kecelakaan tunggal sepeda motor di Ragunan, Jaksel, menewaskan suami dan istri terluka. Kasus ditangani Satlantas Polres Metro Jakarta Selatan.","<img src=""https://akcdn.detik.net.id/community/media/visual/2022/05/04/ilustrasi-kecelakaan-tunggal-di-sanur_169.jpeg?w=360&q=90""/> Kecelakaan tunggal sepeda motor di Ragunan, Jaksel, menewaskan suami dan istri terluka. Kasus ditangani Satlantas Polres Metro Jakarta Selatan.","Sep 11, 2025 @ 15:08:44.686",ff343fb6e3906ec6fc950d634105eea3,ff343fb6e3906ec6fc950d634105eea3,general,general,Indonesia,Indonesia,id,id,"Sep 11, 2025 @ 13:44:01.000",Indonesia,Indonesia,"Sep 11, 2025 @ 15:08:44.686","Sep 11, 2025 @ 15:08:44.686",Detik,Detik,news,news,"Sep 11, 2025 @ 15:00:09.473","Pasutri Boncengan Motor Kecelakaan di Jaksel: Suami Tewas, Istri Terluka","Pasutri Boncengan Motor Kecelakaan di Jaksel: Suami Tewas, Istri Terluka","https://news.detik.com/berita/d-8106949/pasutri-boncengan-motor-kecelakaan-di-jaksel-suami-tewas-istri-terluka","https://news.detik.com/berita/d-8106949/pasutri-boncengan-motor-kecelakaan-di-jaksel-suami-tewas-istri-terluka"
"0v_RN5kBTc8G7TXY3aeW","content.keyword",news,1,"<img src=""https://akcdn.detik.net.id/community/media/visual/2025/09/09/dua-pembunuh-sekeluarga-di-indramayu-1757401755265_169.jpeg?w=360&q=90""/> Polisi mengatakan Ririn kecewa terhadap salah satu korban bernama Budi Awaludin (45) yang menyewakan mobilnya ke Ririn dengan harga Rp 750 ribu.","<img src=""https://akcdn.detik.net.id/community/media/visual/2025/09/09/dua-pembunuh-sekeluarga-di-indramayu-1757401755265_169.jpeg?w=360&q=90""/> Polisi mengatakan Ririn kecewa terhadap salah satu korban bernama Budi Awaludin (45) yang menyewakan mobilnya ke Ririn dengan harga Rp 750 ribu.","Sep 11, 2025 @ 15:08:44.693",d0997a1e79dd5f05127a8c90ea782fec,d0997a1e79dd5f05127a8c90ea782fec,general,general,Indonesia,Indonesia,id,id,"Sep 11, 2025 @ 13:42:26.000",Indonesia,Indonesia,"Sep 11, 2025 @ 15:08:44.693","Sep 11, 2025 @ 15:08:44.693",Detik,Detik,news,news,"Sep 11, 2025 @ 15:00:09.473","Pembunuhan Keji Sekeluarga di Indramayu Dipicu Duit Rp 750 Ribu","Pembunuhan Keji Sekeluarga di Indramayu Dipicu Duit Rp 750 Ribu","https://news.detik.com/berita/d-8106946/pembunuhan-keji-sekeluarga-di-indramayu-dipicu-duit-rp-750-ribu","https://news.detik.com/berita/d-8106946/pembunuhan-keji-sekeluarga-di-indramayu-dipicu-duit-rp-750-ribu"
"0__RN5kBTc8G7TXY3aee","content.keyword",news,1,"<img src=""https://akcdn.detik.net.id/community/media/visual/2025/09/11/menteri-koordinator-bidang-pangan-zulkifli-hasan-dok-ist-1757572826031_169.jpeg?w=360&q=90""/> Zulhas menegaskan isu gula rafinasi beredar di masyarakat sudah ditangani. Dia memastikan gula rafinasi tak masuk ke pasar konsumsi rumah tangga.","<img src=""https://akcdn.detik.net.id/community/media/visual/2025/09/11/menteri-koordinator-bidang-pangan-zulkifli-hasan-dok-ist-1757572826031_169.jpeg?w=360&q=90""/> Zulhas menegaskan isu gula rafinasi beredar di masyarakat sudah ditangani. Dia memastikan gula rafinasi tak masuk ke pasar konsumsi rumah tangga.","Sep 11, 2025 @ 15:08:44.701",df0951380759af0c632a05dc735aa8fd,df0951380759af0c632a05dc735aa8fd,general,general,Indonesia,Indonesia,id,id,"Sep 11, 2025 @ 13:40:57.000",Indonesia,Indonesia,"Sep 11, 2025 @ 15:08:44.701","Sep 11, 2025 @ 15:08:44.701",Detik,Detik,news,news,"Sep 11, 2025 @ 15:00:09.473","Zulhas Tegaskan Perketat Pengawasan Gula Rafinasi, Percepat Serap Gula Petani","Zulhas Tegaskan Perketat Pengawasan Gula Rafinasi, Percepat Serap Gula Petani","https://news.detik.com/berita/d-8106944/zulhas-tegaskan-perketat-pengawasan-gula-rafinasi-percepat-serap-gula-petani","https://news.detik.com/berita/d-8106944/zulhas-tegaskan-perketat-pengawasan-gula-rafinasi-percepat-serap-gula-petani"
"1P_RN5kBTc8G7TXY3ael","content.keyword",news,1,"<img src=""https://akcdn.detik.net.id/community/media/visual/2025/08/22/lisa-mariana-penuhi-panggilan-kpk-di-kasus-bjb-1755840156829_169.jpeg?w=360&q=90""/> KPK memeriksa Lisa Mariana terkait dugaan aliran dana dalam kasus korupsi bank BJB. Lima tersangka telah ditetapkan, kerugian negara Rp 222 miliar.","<img src=""https://akcdn.detik.net.id/community/media/visual/2025/08/22/lisa-mariana-penuhi-panggilan-kpk-di-kasus-bjb-1755840156829_169.jpeg?w=360&q=90""/> KPK memeriksa Lisa Mariana terkait dugaan aliran dana dalam kasus korupsi bank BJB. Lima tersangka telah ditetapkan, kerugian negara Rp 222 miliar.","Sep 11, 2025 @ 15:08:44.708",029213837f53b100b0f0c966e1498c18,029213837f53b100b0f0c966e1498c18,general,general,Indonesia,Indonesia,id,id,"Sep 11, 2025 @ 13:36:22.000",Indonesia,Indonesia,"Sep 11, 2025 @ 15:08:44.708","Sep 11, 2025 @ 15:08:44.708",Detik,Detik,news,news,"Sep 11, 2025 @ 15:00:09.473","Tak Ada Niat KPK Cari Sensasi Saat Periksa Lisa Mariana","Tak Ada Niat KPK Cari Sensasi Saat Periksa Lisa Mariana","https://news.detik.com/berita/d-8106929/tak-ada-niat-kpk-cari-sensasi-saat-periksa-lisa-mariana","https://news.detik.com/berita/d-8106929/tak-ada-niat-kpk-cari-sensasi-saat-periksa-lisa-mariana"
"1f_RN5kBTc8G7TXY3aex","content.keyword",news,1,"<img src=""https://akcdn.detik.net.id/community/media/visual/2025/09/11/tim-inafis-polres-pandeglang-melakukan-olah-tkp-dugaan-pembunuhan-di-kecamatan-menes-1757572541823_169.jpeg?w=360&q=90""/> Warga Desa Purwaraja dikejutkan penemuan mayat ibu dan anak bersimbah darah di dalam rumah. Polisi masih menyelidiki kasus ini.","<img src=""https://akcdn.detik.net.id/community/media/visual/2025/09/11/tim-inafis-polres-pandeglang-melakukan-olah-tkp-dugaan-pembunuhan-di-kecamatan-menes-1757572541823_169.jpeg?w=360&q=90""/> Warga Desa Purwaraja dikejutkan penemuan mayat ibu dan anak bersimbah darah di dalam rumah. Polisi masih menyelidiki kasus ini.","Sep 11, 2025 @ 15:08:44.719",0e5b7f1d4c044139d80cfc0eb7f24b6f,0e5b7f1d4c044139d80cfc0eb7f24b6f,general,general,Indonesia,Indonesia,id,id,"Sep 11, 2025 @ 13:35:57.000",Indonesia,Indonesia,"Sep 11, 2025 @ 15:08:44.719","Sep 11, 2025 @ 15:08:44.719",Detik,Detik,news,news,"Sep 11, 2025 @ 15:00:09.473","Ibu dan Anak Ditemukan Tewas Bersimbah Darah dalam Rumah di Pandeglang","Ibu dan Anak Ditemukan Tewas Bersimbah Darah dalam Rumah di Pandeglang","https://news.detik.com/berita/d-8106923/ibu-dan-anak-ditemukan-tewas-bersimbah-darah-dalam-rumah-di-pandeglang","https://news.detik.com/berita/d-8106923/ibu-dan-anak-ditemukan-tewas-bersimbah-darah-dalam-rumah-di-pandeglang"
"1v_RN5kBTc8G7TXY3ae6","content.keyword",news,1,"<img src=""https://akcdn.detik.net.id/community/media/visual/2025/09/11/habib-muksin-alatas-1757572226426_169.jpeg?w=360&q=90""/> Baleg DPR RI menggelar RDPU dengan Habib Muksin Alatas, membahas RUU BPIP. Muksin menekankan pentingnya pengisian BPIP oleh tokoh yang peka terhadap bangsa.","<img src=""https://akcdn.detik.net.id/community/media/visual/2025/09/11/habib-muksin-alatas-1757572226426_169.jpeg?w=360&q=90""/> Baleg DPR RI menggelar RDPU dengan Habib Muksin Alatas, membahas RUU BPIP. Muksin menekankan pentingnya pengisian BPIP oleh tokoh yang peka terhadap bangsa.","Sep 11, 2025 @ 15:08:44.729",25e808c3db36b2b7a4d5bc559c2e778a,25e808c3db36b2b7a4d5bc559c2e778a,general,general,Indonesia,Indonesia,id,id,"Sep 11, 2025 @ 13:31:03.000",Indonesia,Indonesia,"Sep 11, 2025 @ 15:08:44.728","Sep 11, 2025 @ 15:08:44.729",Detik,Detik,news,news,"Sep 11, 2025 @ 15:00:09.473","Rapat Bareng Baleg DPR, Tokoh Agama Usul BPIP Tak Diisi Politikus","Rapat Bareng Baleg DPR, Tokoh Agama Usul BPIP Tak Diisi Politikus","https://news.detik.com/berita/d-8106906/rapat-bareng-baleg-dpr-tokoh-agama-usul-bpip-tak-diisi-politikus","https://news.detik.com/berita/d-8106906/rapat-bareng-baleg-dpr-tokoh-agama-usul-bpip-tak-diisi-politikus"
